Lemma	POS	MeaningNumber	LemmaID	MeaningID	DefinitionFull	DefinitionShort	model_prediction	bertscore_precision	bertscore_recall	bertscore_f1	comet22_score	cometkiwi_score	xcomet_score
hokjesmentaliteit	substantief	1.0	395365	643558	mentaliteit waarbij iemand geneigd is personen en zaken in te delen in categorieën, waarbij die in hokjes worden geplaatst en op basis van vooroordelen en veronderstellingen bepaalde (vaak negatieve) eigenschappen krijgen toegeschreven	mentaliteit waarbij in hokjes wordt gedacht	mentaliteit waarbij men in hokjes gedacht heeft	0.8121162056922913	0.639651894569397	0.7156399488449097	0.44154080748558044	0.5281804800033569	0.7123053073883057
holenbeer	substantief	1.0	193003	193007	beer die leefde in Europa in het pleistoceen en die ongeveer driemaal zo zwaar was als de Europese bruine beer	beer uit het pleistoceen	beer uit het pleistoceen, een periode waarin hij zich vooral voedt met planten en plantenresten	0.7463513612747192	0.7153787612915039	0.730536937713623	0.5769997835159302	0.5472383499145508	0.5519624948501587
Hollandse	substantief	1.0	67596	67597	vrouw die behoort tot het Nederlandse volk	vrouw uit Nederland	vrouw die behoort tot het Nederlandse volk	0.9999998807907104	0.9999998807907104	0.9999998807907104	0.9844305515289307	0.6921783685684204	0.9521428346633911
Hollandse	substantief	2.0	67596	67598	inwoonster van de provincies Noord-Holland of Zuid-Holland, het voormalige graafschap Holland	vrouw uit Noord-Holland of Zuid-Holland	vrouw die afkomstig is uit Noord-Holland of Zuid-Holland	0.8403159976005554	0.7937804460525513	0.8163856267929077	0.6451080441474915	0.7722676992416382	0.9149000644683838
Hollandse garnaal	verbinding	1.0	320455	913837	kleine kreeftachtige met een grijsachtig, gekromd lichaam die leeft in het zand in ondiepe kustwateren op het noordelijk halfrond	noordzeegarnaal	garnaal uit de Noordzee, die voorkomt in het noordelijk halfrond van de Atlantische Oceaan en in het zuiden van de Atlantische Oceaan	0.7362490296363831	0.7059588432312012	0.7207858562469482	0.5062431693077087	0.5134934186935425	0.41653329133987427
holle zee	verbinding	1.0	323982	900283	soms ook specifieker in nautische of weerkundige zin ter aanduiding van de golfslag bij een windkracht van 8 of 9 beaufort en golven van 4 tot 6 meter	onstuimige golving van het zeeoppervlak	onstuimige golving van het zeeoppervlak die lijkt op de golving van een ijsblok	0.6908445358276367	0.6439391374588013	0.6665676832199097	0.5199689865112305	0.7078121304512024	0.3181297779083252
hommelsnelweg	substantief	1.0	609361	609362	route door een grote stad langs plaatsen met groenstroken, bloemen en planten, zodat bijen en hommels door de stad kunnen vliegen zonder te verhongeren	route voor hommels	route die bestemd is voor hommels	0.7137085795402527	0.6411641836166382	0.6754942536354065	0.28566688299179077	0.44884535670280457	0.7047871947288513
homohaat	substantief	1.0	67702	67703	haat voor homo's en homoseksualiteit	haat voor homo's	haat die iemand heeft voor homo's	0.8391212224960327	0.8338800668716431	0.8364924192428589	0.8584055304527283	0.7608622312545776	0.9366292953491211
hondje	substantief	1.0	203138	203659	hond die tot een klein ras behoort voorstelling van een hondje door middel van een beeld, een foto, een tekening of een schilderij knuffelbeest dat een hondje voorstelt	kleine hond voorstelling van een hondje knuffelbeest	kleine hond voorstelling van een hondje in de vorm van een afbeelding, een beeldje of een knuffelbeest voorstelling van een hondje in de vorm van een afbeelding, een beeldje of een knuffelbeest	0.7570375204086304	0.749189555644989	0.7530931234359741	0.7315991520881653	0.5462636351585388	0.34390172362327576
hondje	substantief	2.0	203138	203839	jonge hond die nog in het nest is of het nest onlangs verlaten heeft, en die nog alles moet leren	jonge hond	jonge hond die nog niet volwassen is	0.8325568437576294	0.7435804605484009	0.7855571508407593	0.5889946818351746	0.6947739124298096	0.8335275650024414
hondje	substantief	1.1	203138	203790	voorstelling van een hondje door middel van een beeld, een foto, een tekening of een schilderij	voorstelling van een hondje	voorstelling van een hondje in de vorm van een beeld, een beeldje, een tekening, een afbeelding e.d.	0.815134584903717	0.8628112077713013	0.838295578956604	0.8132334351539612	0.5724359750747681	0.7778663635253906
hondje	substantief	1.2	203138	203660	knuffelbeest dat een hondje voorstelt	knuffelbeest	kleine knuffelbeest met een grijze vacht, een zwarte vacht en een witte vacht, dat vooral wordt gehouden als huisdier of als huisdier	0.6766566634178162	0.7943564653396606	0.7307978272438049	0.5602347254753113	0.4229324758052826	0.25018104910850525
hondsnerveus	adjectief	1.0	953175	953177	uitermate nerveus ervan blijk gevend dat iemand heel erg nerveus is	heel erg nerveus ervan blijk gevend heel erg nerveus te zijn	heel erg nerveus ervan blijk gevend dat iemand heel erg nerveus is	0.9109188914299011	0.8850045204162598	0.8977747559547424	0.9149603843688965	0.4508607089519501	0.7865744829177856
hondsnerveus	adjectief	1.1	953175	953183	ervan blijk gevend dat iemand heel erg nerveus is	ervan blijk gevend heel erg nerveus te zijn	ervan blijk gevend dat iemand heel erg nerveus is	1.0	1.0	1.0	0.9732075333595276	0.5806334614753723	0.9462212324142456
hongerlijdertje	substantief	1.0	501323	501359	kind dat zo arm is of van wie de ouders zo arm zijn dat het te weinig eten heeft en structureel honger lijdt	kind dat honger lijdt	kind dat honger lijdt	0.8413623571395874	0.6632674932479858	0.74177485704422	0.549876868724823	0.7033238410949707	0.8838248252868652
hongerlijdertje	substantief	2.0	501323	501334	baby die, kind dat of dier dat altijd honger heeft	hongerlapje	iemand die zeer hongerig is	0.7589771747589111	0.7011981010437012	0.7289444804191589	0.4797349274158478	0.6909417510032654	0.5663912296295166
hongerlijdertje	substantief	4.0	501323	501327	kreeftje uit de familie der Caprellidae of Spookkreeftjes met een spookachtig en graatmager uiterlijk	kreeftje uit de familie der Caprellidae	kreeftje uit de familie der Caprellidae, een familie van kleine kreeften die zich voedt met voedsel	0.8098196983337402	0.7450332641601562	0.7760767340660095	0.611660897731781	0.5179758071899414	0.35003089904785156
hoogseizoen	substantief	1.0	68483	68484	periode waarin zich het grootste aantal toeristen of bezoekers naar een toeristische bestemming begeeft, meestal in de schoolvakanties, op wettelijke feestdagen of in een tijd met doorgaans de beste weersomstandigheden	drukste periode in een toeristisch seizoen	periode waarin een toeristisch seizoen het drukst is	0.8033673763275146	0.6652429103851318	0.727809727191925	0.6819416880607605	0.8184211254119873	0.5308315753936768
hoogseizoen	substantief	2.0	68483	523297	jaarlijks terugkerende periode waarin de grootste bedrijvigheid plaatsvindt van zekere activiteit of bezigheid	drukste periode voor zekere activiteit	periode waarin een bepaalde activiteit of een bepaald beroep druk is	0.7980428338050842	0.7333125472068787	0.7643095850944519	0.5603761672973633	0.8023911714553833	0.8768306374549866
hoogtijd	substantief	1.0	68558	600504	periode of dag waarin een belangrijk godsdienstig feest wordt gevierd	feestelijke tijd in een godsdienst	feestelijke tijd in een godsdienst waarin men de hoogste gelegenheden van de godsdienst viert	0.7295017838478088	0.7241842746734619	0.7268333435058594	0.8410671949386597	0.7320830225944519	0.820612907409668
hoogtijd	substantief	2.0	68558	68559	periode waarin iets als het meest succesrijk geldt in enig opzicht of gepaard gaat met zijn grootste ontwikkeling of invloed	bloeitijd	tijd waarin iets bloeit	0.7297101616859436	0.6064962148666382	0.6624222993850708	0.4584799110889435	0.693301796913147	0.660071849822998
hoop	substantief	A.1.0	68613	68614	verlangen dat iets werkelijkheid zal worden diegene of datgene waarop men hoopt	verlangen diegene of datgene waarop men hoopt	verlangen diegene of datgene waarop men hoopt	0.9208913445472717	0.8292189836502075	0.872654139995575	0.5871919989585876	0.5981258749961853	0.8225265145301819
hoop	substantief	B.1.0	68613	68615	opeenhoping van voorwerpen of van een stof	opeenhoping	opeenhoping van mensen	0.9078409671783447	0.8179302215576172	0.860543429851532	0.44405397772789	0.43172308802604675	0.39016953110694885
hoornaar	substantief	1.0	238577	238578	grote wesp met roodtinten die zeer pijnlijke steken kan veroorzaken	grote wesp	grote wesp met een donkere vacht en een donkere kop, die voorkomt in tropische en subtropische gebieden en die zich vooral voordoet als roofdier	0.6747096180915833	0.6999912261962891	0.6871179938316345	0.5490770936012268	0.6512160301208496	0.5241385698318481
horeca-activiteit	substantief	1.0	68700	220251	activiteit, bezigheid of werkzaamheid van een horecabedrijf	werkzaamheid van een horecabedrijf	werkzaamheid van een horecabedrijf, beschouwd in hun totaliteit als bedrijfstak of in een ander verband, bv. in hun gemeenschappelijke geografische ligging, in een bepaald marktsegment e.d.	0.6501311659812927	0.8186408281326294	0.7247196435928345	0.6050940752029419	0.6318570375442505	0.5262728929519653
horeca-exploitant	substantief	1.0	68703	68704	iemand die voor zijn beroep een horecabedrijf uitbaat	uitbater van een horecabedrijf	iemand die voor zijn beroep een horecabedrijf uitbaat	1.0	1.0	1.0	0.9770365357398987	0.7866846919059753	0.9775454998016357
horecaondernemer	substantief	1.0	68719	68720	iemand die voor zijn beroep een onderneming in de horecasector uitbaat	ondernemer in de horecasector	iemand die voor zijn beroep werkzaam is in de horecasector	0.8890327215194702	0.8532713055610657	0.8707849979400635	0.8925413489341736	0.7488605976104736	0.9750815629959106
horzel	substantief	1.0	68820	68821	niet stekende vlieg die zijn larven laat parasiteren op of in levend vlees, bv. van paarden, runderen of schapen	vlieg met parasiterende larve	vlieg met een parasiterende larve, die voorkomt in tropische en subtropische gebieden en die zich voedt met planten en plantendieren	0.7424414157867432	0.7268718481063843	0.7345740795135498	0.6521368622779846	0.49954017996788025	0.7255724668502808
horzel	substantief	2.0	68820	68822	grote wespensoort die naast de geel-zwarte tekening vaak ook rode verkleuringen heeft	grote wesp	grote wesp met een donkere vacht, een donkere kop en een donkere staart, die voorkomt in tropische en subtropische gebieden	0.6766754388809204	0.7041420340538025	0.6901355981826782	0.6806347966194153	0.701205849647522	0.8400828838348389
horzel	substantief	3.0	68820	238233	grote vlieg, waarvan de vrouwtjes met hun zuigsnuit steken om bloed te drinken	daas	iemand die zich als een daas gedraagt	0.701529324054718	0.6599422097206116	0.6801006197929382	0.3712054193019867	0.5645517706871033	0.4118731915950775
horzel	substantief	4.0	68820	238235	vervelend, volhardend persoon nare, storende kwestie die maar niet voorbijgaat en irriterend werkt	vervelend, volhardend persoon nare kwestie	vervelend, volhardend persoon nare kwestie	0.9305728077888489	0.7620066404342651	0.8378958106040955	0.6823392510414124	0.48551735281944275	0.8617105484008789
horzel	substantief	4.1	68820	238639	nare, storende kwestie die maar niet voorbijgaat en irriterend werkt	nare kwestie	nare kwestie, bijvoorbeeld een politieke kwestie	0.7889833450317383	0.6712417006492615	0.7253655791282654	0.4857200086116791	0.4303897023200989	0.5655694007873535
hotelgezin	substantief	1.0	277821	313266	gezin dat een hotel of hotelketen runt	gezin met een hotel of hotelketen	gezin dat verblijft in een hotel of hotelketen	0.81718909740448	0.8954319953918457	0.854523241519928	0.8103294372558594	0.7464581727981567	0.8652255535125732
hotelgezin	substantief	2.0	277821	277822	gezin met kinderen die het ouderlijk huis als een hotel beschouwen waar alles voor hen wordt gedaan en die daarom niet uit huis gaan op de leeftijd dat dit eigenlijk normaal is	gezin met kinderen die thuis blijven wonen	gezin met kinderen die in een hotel blijven wonen, terwijl de ouders van de kinderen in een ander hotel verblijven	0.7723597288131714	0.7156038284301758	0.7428992986679077	0.6605947613716125	0.6889342069625854	0.5802770853042603
hotelgezin	substantief	3.0	277821	313257	gezin waarvan de leden het allemaal zo druk hebben dat zij eigenlijk langs elkaar leven en geen tijd hebben voor gezamenlijke activiteiten	gezin waarvan iedereen het druk heeft	gezin waarvan iedereen het druk heeft met het werken, het reizen, het eten, het drinken e.d.	0.662703275680542	0.673872709274292	0.6682413220405579	0.6647272109985352	0.6830601096153259	0.7266993522644043
houtwormkever	substantief	1.0	303806	303807	vraatzuchtige kever met een bruin lichaam en fijn behaarde dekschilden, die zich vooral ook in het larvenstadium voedt met onbewerkt hout en daardoor vaak grote schade aanricht aan meubels e.d. verzameling houtwormkevers, voorgesteld als een plaag waardoor hout wordt aangetast	insect dat hout aantast verzameling houtwormkevers	insect dat leeft in en op hout en dat zich voedt met andere insecten verzameling van houtwormkevers	0.7882339358329773	0.6657230854034424	0.7218170762062073	0.4767673909664154	0.5154275894165039	0.7461060881614685
houtwormkever	substantief	1.1	303806	304759	verzameling houtwormkevers, voorgesteld als een plaag waardoor hout wordt aangetast	verzameling houtwormkevers	verzameling houtwormkevers, die zich voedt met bladeren en planten en die zich voedt met andere soorten houtwormkevers	0.7445942163467407	0.7604864835739136	0.7524564266204834	0.5023453831672668	0.4916064739227295	0.34314659237861633
huisapotheek	substantief	1.0	69419	69420	verzameling geneesmiddelen die men als basisvoorziening in huis heeft	verzameling geneesmiddelen	verzameling geneesmiddelen in een huishouden	0.8828756809234619	0.7892144918441772	0.8334218859672546	0.8334693312644958	0.715899646282196	0.947123646736145
huisarts	substantief	1.0	69428	69429	arts die na zijn diplomering als basisarts de opleiding in de huisartsengeneeskunde volgde en vanuit zijn brede, generalistische scholing algemene, niet-specialistische medische zorg verleent voor een relatief vast patiëntenbestand uit de plaatselijke bevolking	arts voor niet-specialistische zorg	arts die zich voor zijn beroep bezighoudt met de huisartsenpraktijk	0.7769321203231812	0.6940255761146545	0.7331423759460449	0.5826294422149658	0.51309734582901	0.4264998435974121
huisartsenopleiding	substantief	1.0	69451	69452	medische academische studie voor huisarts met inbegrip van de opleiding tot basisarts	huisartsenstudie	studie die gericht is op het beoefenen van de beroep van huisarts	0.7392950654029846	0.7629287242889404	0.7509260177612305	0.7550857663154602	0.698154091835022	0.8102142810821533
huisartsenopleiding	substantief	2.0	69451	69453	vervolgopleiding in de huisartsgeneeskunde na de diplomering als basisarts	vervolgopleiding in de huisartsgeneeskunde	vervolgopleiding in de huisartsgeneeskunde, gevolgd door iemand die eerder een opleiding heeft gevolgd in de geneeskunde	0.8201212882995605	0.8501913547515869	0.8348856568336487	0.7866682410240173	0.49118196964263916	0.8312851190567017
huisbewaarder	substantief	1.0	69517	486036	iemand die een gebouw, een pand bewaakt bij afwezigheid van de eigenaar(s)	iemand die op een huis past	iemand die zich voor zijn beroep bezighoudt met de beveiliging van een huis	0.7351832389831543	0.7312583327293396	0.7332155108451843	0.6318665146827698	0.7410051226615906	0.43805360794067383
huisbewaarder	substantief	2.0	69517	69518	iemand die toezicht houdt op een (openbaar) gebouw, bv. een school, of alleen de toegang tot een gebouw bewaakt	conciërge	iemand die zich voor zijn beroep bezighoudt met de beveiliging van een huis of een gebouw	0.7398706674575806	0.7264723777770996	0.7331103086471558	0.6839199066162109	0.7165191173553467	0.36825448274612427
huishoudbrood	substantief	1.0	277760	277761	regulier brood, dat hoofdzakelijk bestaat uit meel, gist, water en zout	regulier brood	regulier brood dat wordt gebakken in een oven of in een broodoven	0.7591583728790283	0.7553019523620605	0.7572252750396729	0.5111077427864075	0.44152745604515076	0.840178370475769
huishoudbrood	substantief	2.0	277760	546626	hoeveelheid huishoudbrood in een bepaalde vorm	hoeveelheid huishoudbrood	hoeveelheid huishoudbrood	0.9614424705505371	0.8535249829292297	0.9042754173278809	0.7990451455116272	0.742485523223877	0.882095217704773
huiskamer	substantief	1.0	69598	69599	vertrek in een huis of gebouw dat erop is ingericht om daar overdag en 's avonds in te verblijven geheel van aanwezigen in een huiskamer	woonkamer het televisiekijkend publiek	woonkamer waar men televisie kan kijken het publiek dat televisie kijkt	0.670522153377533	0.6275901794433594	0.6483461856842041	0.4079050123691559	0.6334031820297241	0.4046548008918762
huiskamer	substantief	2.0	69598	614269	opvangruimte met huiselijke sfeer voor de tijdelijke opvang van bepaalde doelgroepen, zoals alleenstaande moeders, daklozen, drugsgebruikers en prostituees	opvangruimte voor doelgroepen	opvangruimte voor doelgroepen, zoals ouderen, kinderen, jongeren en kinderen met een beperking	0.8230655193328857	0.749961256980896	0.7848146557807922	0.6978497505187988	0.5731353163719177	0.8669397830963135
huiskamer	substantief	3.0	69598	614285	plaats waar mensen zich op hun gemak voelen	plaats waar mensen zich thuis voelen	plaats waar mensen zich thuis voelen	0.9149368405342102	0.8879350423812866	0.9012336730957031	0.9278639554977417	0.8038809299468994	0.9593410491943359
huiskamer	substantief	1.1	69598	614277	geheel van aanwezigen in een huiskamer	het televisiekijkend publiek	het publiek dat televisie kijkt	0.6821498870849609	0.7024347186088562	0.6921436786651611	0.5572061538696289	0.6352668404579163	0.7315096855163574
huismijt	substantief	1.0	405225	663776	mijt met een crèmewit lichaam en geel-bruine poten, die leeft in vochtige plaatsen en die zich voedt met meel, granen en schimmels	crèmewitte mijt	kleine mijt met een crèmewitte vacht, die vooral voorkomt in huizen en tuinen	0.8104923367500305	0.7522900104522705	0.780307412147522	0.643400251865387	0.6234521269798279	0.863222599029541
huismijt	substantief	2.0	405225	663777	zeer kleine mijt, die leeft in bedden en vloerbedekking, waar hij zich voedt met huisstof en huidschilfers, die uitwerpselen produceert die bij mensen allergische reacties kunnen veroorzaken	mijt die leeft van huidschilfers	mijt die leeft van huidschilfers van mensen	0.8445050120353699	0.6895998120307922	0.7592317461967468	0.5678549408912659	0.5262452960014343	0.7079182863235474
hulpverleningsdienst	substantief	1.0	70041	70042	instantie met een hulpverlenende functie, die optreedt bij een ramp, calamiteit of oproep, zoals de brandweer en ambulancedienst, of die bijstand verleent bij persoonlijke problemen, bv. van medische, psychische of sociale aard	hulpverlenende instantie	instantie die zich bezighoudt met het verlenen van hulp aan iemand of iets	0.7478765845298767	0.6611076593399048	0.701820433139801	0.5917453169822693	0.7546358704566956	0.584751307964325
huppel	substantief	A.1.0	198967	198968	huppelpasje vrolijk klinkend geluid	huppelpasje vrolijk geluidje	pasje dat iemand maakt wanneer iemand iets doet of iets doet dat iemand doet of iets doet dat iemand doet of iets doet	0.5704014301300049	0.6374045610427856	0.6020444631576538	0.29066887497901917	0.31910377740859985	0.19476036727428436
huppel	substantief	B.1.0	198967	198993	modebewust, meisjesachtig, populair meisje dat soms arrogant of oppervlakkig gevonden wordt	huppelmeisje	meisje dat heeft gehuppeld	0.6963585019111633	0.634087085723877	0.6637654900550842	0.3143363296985626	0.5157626867294312	0.31474846601486206
huppel	substantief	A.1.1	198967	199000	springerig klinkend geluid	vrolijk geluidje	vrolijk geluidje dat gemaakt wordt door iemand of iets	0.6698382496833801	0.7234907150268555	0.6956315636634827	0.4545649588108063	0.6252231001853943	0.8934904336929321
huurhuis	substantief	1.0	70339	70340	huis dat door de bewoners wordt gehuurd of dat bestemd is om door mogelijke bewoners gehuurd te worden	huurwoning	woning die verhuurd wordt voor een bepaalde periode	0.7690180540084839	0.7215954065322876	0.7445523738861084	0.6531127095222473	0.7451750040054321	0.8205282688140869
hygge	substantief	1.0	665358	880804	levensstijl waarin de nadruk gelegd wordt op huiselijke gezelligheid en knusheid	huiselijke gezelligheid	gezelligheid die kenmerkend is voor een huiselijke omgeving	0.7708503603935242	0.7390079498291016	0.7545933723449707	0.7388460636138916	0.7232154607772827	0.5729963779449463
hygge	adjectief	2.0	665358	943414	in overeenstemming met een levensstijl waarin nadrukkelijk huiselijke gezelligheid of knusheid wordt nagestreefd	knus	gezellig, knus	0.73606276512146	0.632771372795105	0.6805199384689331	0.46513012051582336	0.6542835235595703	0.47676774859428406
hyperacusis	substantief	1.0	667856	669504	vorm van geluidsintolerantie waarbij normale externe geluiden als te luid en daardoor als onaangenaam of pijnlijk worden ervaren	overgevoeligheid voor geluid	overgevoeligheid voor geluid, vooral bij kinderen, die gekenmerkt wordt door een verhoogde gevoeligheid voor geluid	0.6581287384033203	0.6531264781951904	0.6556180715560913	0.5994436144828796	0.5091322660446167	0.7648221254348755
hyperscale datacentrum	substantief	1.0	966388	966389	zeer groot datacenter dat de rekenkracht, dataopslag en software levert om aan alle operationele en technische vereisten te voldoen van de techgigant waarvan het eigendom is	megadatacentrum	zeer groot datacentrum met een zeer grote hoeveelheid data	0.7127960324287415	0.6349137425422668	0.6716045141220093	0.5857369303703308	0.7465199828147888	0.5099542140960693
hyperthyreoïdie	substantief	1.0	875283	875290	te snelle werking van de schildklier of de toestand waarin iemand verkeert als gevolg ervan	overmatige werking van de schildklier	overmatige werking van de schildklier	0.9083460569381714	0.7931426763534546	0.8468443155288696	0.7028560042381287	0.7734239101409912	0.9315903186798096
hypnose	substantief	1.0	70590	70591	tijdelijke toestand van bewustzijnsvernauwing die een hypnotiseur teweegbrengt bij iemand door ontspanningstechnieken, concentratie enz., waarin de persoonlijkheid en de zintuiglijke ontvankelijkheid van de gehypnotiseerde worden uitgeschakeld en een sterke beïnvloedbaarheid ontstaat voor de aanwijzingen en suggesties van de hypnotiseur	bewustzijnstoestand na hypnotiseren	bewustzijnstoestand die ontstaat na het hypnotiseren	0.7741495370864868	0.6400706768035889	0.7007542848587036	0.5402543544769287	0.7979324460029602	0.4455057680606842
hypnose	substantief	2.0	70590	70592	het teweegbrengen van een hypnotische toestand bij iemand	handeling van het hypnotiseren	handeling van het hypnotiseren, waarbij iemand zich bewust wordt van zijn eigen toestand en bewust wordt van zijn eigen gedachten en gevoelens	0.7133487462997437	0.7580772638320923	0.7350331544876099	0.6782213449478149	0.7289156317710876	0.589890718460083
hypotheekrente	substantief	1.0	70674	70675	rente die betaald wordt over een hypothecaire lening	rente op een hypotheek	rente die betaald moet worden op een hypotheek	0.9196646213531494	0.8979072570800781	0.9086557030677795	0.8724978566169739	0.6912658214569092	0.9607115983963013
Iberisch varken	verbinding	1.0	916806	916807	varken van het Iberische schiereiland, met zwarte poten, dat in zijn laatste groeifase uitsluitend met eikels en vers gras wordt gevoed en dat de producent is van de Spaanse ibericoham of pata negra	varken van het Iberische schiereiland	varken dat behoort tot het Iberische schiereiland	0.8551034927368164	0.6773062944412231	0.755890429019928	0.45221561193466187	0.6416453123092651	0.4841347336769104
ICT-protocol	substantief	1.0	298214	298368	protocol voor het gebruik van en de uitwisseling van gegevens via informatie- en communicatietechnologie (ICT)	protocol voor ICT-gebruik	protocol waarin afspraken worden gemaakt over het gebruik van informatie- en communicatietechnologie (ICT)	0.8591108918190002	0.8583072423934937	0.8587088584899902	0.8994522094726562	0.8140481114387512	0.9578189849853516
ICT-wereld	substantief	1.0	298397	298399	wereld van de informatie- en communicatietechnologie (ICT)	wereld van de ICT	wereld van de informatie- en communicatietechnologie (ICT), beschouwd in hun totaliteit als bedrijfstak of in een ander verband, bv. in hun gemeenschappelijke geografische ligging, in een bepaald marktsegment e.d.	0.652495801448822	0.9151159524917603	0.7618076801300049	0.6017501950263977	0.5905951261520386	0.38428717851638794
identificatienummer	substantief	1.0	70891	70892	binnen een registratiesysteem uniek nummer waarmee iemand of iets kan worden geïdentificeerd pin	nummer waarmee wordt geïdentificeerd	nummer waarmee iemand of iets wordt geïdentificeerd	0.9162212014198303	0.7878170013427734	0.8471813201904297	0.8158586621284485	0.7417430877685547	0.9312094449996948
i.e.	tussenwerpsel	1.0	70711	70712	(Latijn) id est	id est	(Latijn) idem is	0.8987754583358765	0.9194881916046143	0.9090138077735901	0.7877960801124573	0.5670234560966492	0.7685040235519409
iemand achter de broek zitten	verbinding	1.0	909712	909713	iemand met klem aansporen of opjutten om iets te doen	ergens op aandringen bij iemand	ergens op aandringen bij iemand	0.740044116973877	0.7073383331298828	0.7233217358589172	0.6597614884376526	0.45141923427581787	0.8156261444091797
iemand bij kop en kont pakken	verbinding	1.0	906026	906032	iemand bij het hoofd en het achterste vastpakken en dwars optillen, wegduwen of wegslepen	iemand bij hoofd en achterste vastpakken	iemand bij het hoofd en de achterste vastpakken	0.9431183338165283	0.8225895166397095	0.8787402510643005	0.5846189856529236	0.5191735625267029	0.7195281982421875
iemand te eten vragen	verbinding	1.0	912242	912243	iemand als gast bij de maaltijd vragen	iemand uitnodigen voor de maaltijd	iemand uitnodigen om te eten	0.7471898198127747	0.7437260150909424	0.745453953742981	0.7262747883796692	0.8074231147766113	0.9112648963928223
iets ad acta leggen	verbinding	1.0	906608	906609	iets als afgedaan, als afgehandeld beschouwen	iets als afgedaan beschouwen	iets als afgedaan beschouwen	0.9281653761863708	0.8643171787261963	0.8951041102409363	0.9297289252281189	0.6593820452690125	0.9415165185928345
iets op-en-top houden	verbinding	1.0	921366	921367	iets in een perfecte staat houden	iets in topconditie houden	iets in topconditie houden	0.8227705359458923	0.8362300395965576	0.8294456601142883	0.9083797931671143	0.6912471652030945	0.9334815740585327
ijsberen	werkwoord	1.0	71045	71046	rusteloos en min of meer dwangmatig heen en weer lopen, vooral in een bepaalde ruimte of op straat, zoals een ijsbeer in gevangenschap pleegt te doen	rusteloos heen en weer lopen	rusteloos heen en weer lopen op een ijsbaan	0.843026876449585	0.7062869071960449	0.7686226963996887	0.5473073124885559	0.5698405504226685	0.39640378952026367
ijstaart	substantief	1.0	318534	546693	taart die wordt bereid met consumptie-ijs	taart bereid met consumptie-ijs	taart die bereid is met consumptie-ijs	0.9447107911109924	0.9447107911109924	0.9447107911109924	0.9355184435844421	0.6961884498596191	0.9458985328674316
ijzerbijter	substantief	1.0	365581	495270	iemand die zich ergens in vastbijt	doorzetter	iemand die doorzettingsvermogen heeft	0.775820255279541	0.7689425945281982	0.7723661065101624	0.43605443835258484	0.639214277267456	0.9065600633621216
ijzerbijter	substantief	2.0	365581	495273	iemand die overal iets negatiefs in zit	zwartkijker	iemand die met een zwarte kijker kijkt	0.7174775004386902	0.7099632024765015	0.7137005925178528	0.42428702116012573	0.42833656072616577	0.5647825002670288
illusieloze	substantief	1.0	211085	211089	iemand die zich geen enkele illusie maakt over iets	iemand die zich geen illusies maakt	iemand die zich geen illusies maakt	0.9336941242218018	0.8741077184677124	0.9029189348220825	0.8817564845085144	0.7516365051269531	0.9337153434753418
in de baas zijn tijd	verbinding	1.0	910607	910610	tijdens het werk	onder werktijd	tijdens de werktijd van de baas	0.7531930208206177	0.8196552395820618	0.7850199341773987	0.745299756526947	0.5796022415161133	0.9391578435897827
in de vaart houden	verbinding	1.0	920467	920468	voor de scheepvaart in gebruik hebben	als een vaartuig in gebruik hebben	als een vaartuig in gebruik hebben	0.809076726436615	0.7991886734962463	0.8041023015975952	0.6716151833534241	0.49968403577804565	0.8939951658248901
in dubio	bijwoord	1.0	456971	553812	doen twijfelen geen beslissing kunnen nemen	in twijfel	in twijfel over iets	0.7626258134841919	0.7317595481872559	0.7468739151954651	0.6021614074707031	0.748461127281189	0.7130263447761536
in een achternamiddag	verbinding	1.0	904467	904470	in een verloren uurtje of snel nog even aan het eind van de middag	even tussendoor	in de namiddag	0.7416938543319702	0.6677383184432983	0.702775776386261	0.390985906124115	0.5493194460868835	0.5630437135696411
in geen eeuwen	verbinding	1.0	902614	902615	gedurende een lange tijd niet	heel lang niet	in zeer korte tijd	0.8315857648849487	0.8158635497093201	0.8236497044563293	0.5132681727409363	0.45997098088264465	0.4619685411453247
in godsnaam	tussenwerpsel	1.0	60471	200400	in vredesnaam als uitroep die verbazing uitdrukt over iets dat men ongehoord of ongelofelijk vindt als uitroep van aandrang of nadruk bij een bevel, verzoek of aansporing, wanneer iemand ongeduldig, wrevelig of wanhopig is	uitroep die verbazing uitdrukt	uitroep die verbazing uitdrukt	0.8012882471084595	0.6348690986633301	0.7084364891052246	0.36630743741989136	0.43491703271865845	0.36039024591445923
in godsnaam	tussenwerpsel	2.0	60471	962765	als uitroep van aandrang of nadruk bij een bevel, verzoek of aansporing of retorische vraag, wanneer iemand ongeduldig, vertwijfeld, wrevelig of wanhopig is	uitroep van aandrang of nadruk	uitroep van aandrang of nadruk op iets of iemand	0.8651641011238098	0.7224825620651245	0.7874119281768799	0.5932460427284241	0.5331315994262695	0.5098870396614075
in het geweer	verbinding	1.0	915730	915731	in opstand	in verzet	in verzet tegen iets	0.6857305765151978	0.7367405891418457	0.7103210091590881	0.718296468257904	0.48842117190361023	0.7876799702644348
in het geweer	verbinding	2.0	915730	915732	in beweging	in actie	in de strijd	0.832171618938446	0.8595023155212402	0.8456161618232727	0.6004058718681335	0.42999398708343506	0.7284573316574097
