Lemma	POS	MeaningNumber	LemmaID	MeaningID	DefinitionFull	DefinitionShort	model_prediction	bertscore_precision	bertscore_recall	bertscore_f1	comet22_score	cometkiwi_score	xcomet_score
klimaatwaakhond	substantief	1.0	247404	247405	instelling die erop toeziet dat de wettelijke bepalingen en de regels op het gebied van het klimaat gerespecteerd worden	toezichthouder op klimaatgebied	instelling die toezicht houdt op de naleving van de wettelijke bepalingen en regels op het gebied van klimaatverandering	0.8545898795127869	0.8349360227584839	0.8446486592292786	0.8853750824928284	0.7156094312667847	0.836654782295227
klimplant	substantief	1.0	81664	81665	plant met buigzame stengels die zich aan muren, bomen, enz. hecht en zodoende omhoog klimt	plant die omhoog klimt	plant die omhoog klimt, bijvoorbeeld de klimop	0.7706868648529053	0.6818451881408691	0.7235491275787354	0.535911500453949	0.591628909111023	0.7221015095710754
klokgevel	substantief	1.0	481510	582869	voorgevel van een gebouw die aan de bovenkant de ronde vorm van een klok heeft	voorgevel in klokvorm	voorgevel van een gebouw die de vorm van een klok heeft	0.9712426066398621	0.892910361289978	0.9304307103157043	0.8762791752815247	0.7321571707725525	0.902680516242981
klokkenluider	substantief	1.0	81786	960905	iemand die tot taak heeft de klok of klokken van een kerkgebouw of van een stadstoren te luiden iemand die een koebel luidt	iemand die de klok(ken) van een gebouw luidt iemand die een koebel luidt	iemand die voor zijn beroep de klok(ken) van een gebouw luidt iemand die voor zijn beroep een koebel luidt	0.8155898451805115	0.8083350658416748	0.8119462132453918	0.6808908581733704	0.6808652877807617	0.9032355546951294
klokkenluider	substantief	2.0	81786	81787	iemand die in dienst is bij een overheidsdienst, bedrijf of organisatie en persoonlijk ervaren of geobserveerde misstanden, onrechtmatige activiteiten zoals fraude en corruptie, ongewenst gedrag e.d. openbaar maakt met de bedoeling daar verandering in aan te brengen in verzwakte opvatting, waarbij er niet noodzakelijkerwijs sprake is van een verhouding tussen werknemer en werkgever: persoon of organisatie die alarm slaat wanneer iets mis dreigt te lopen	iemand die misstanden openbaar maakt persoon of organisatie die alarm slaat	iemand die een misstand openbaar maakt persoon of organisatie die een misstand openbaar maakt	0.7333983182907104	0.5966213941574097	0.6579769253730774	0.4450417459011078	0.5226432085037231	0.4069328308105469
klokkenluider	substantief	2.1	81786	961073	in verzwakte opvatting, waarbij er niet noodzakelijkerwijs sprake is van een verhouding tussen werknemer en werkgever: persoon of organisatie die alarm slaat wanneer iets mis dreigt te lopen	persoon of organisatie die alarm slaat	persoon of organisatie die een alarmsignaal slaat	0.8226564526557922	0.6577119827270508	0.7309950590133667	0.5078879594802856	0.7215160727500916	0.410823255777359
klokkenluidersregeling	substantief	1.0	260554	260555	al dan niet in een wet vastgelegde regeling die werknemers van overheidsdiensten, bedrijven of organisaties in staat stelt mogelijke misstanden intern te melden zonder dat dit voor hen consequenties heeft	interne regeling voor klokkenluiders	interne regeling voor klokkenluiders binnen een organisatie	0.7155166268348694	0.6444172859191895	0.6781083941459656	0.47217226028442383	0.6533575057983398	0.4216286242008209
KLPD	substantief	1.0	81933	81934	Korps Landelijke Politiediensten, landelijk politiekorps dat zelfstandig onder andere zware criminaliteit, grof geweld en terrorisme bestrijdt en een ondersteunende en coöridinerende taak heeft ten opzichte van de regionale politiekorpsen	Korps Landelijke Politiediensten	Koninklijk Korps Landelijke Politiediensten	0.8108007907867432	0.6076793670654297	0.6946969628334045	0.42292317748069763	0.6602843999862671	0.3931305706501007
klunen	werkwoord	1.0	81982	81983	met de schaatsen ondergebonden over het land lopen op plaatsen waar het ijs onberijdbaar is of waar er geen ijs is, zoals onder bruggetjes	op schaatsen over het land lopen	op schaatsen over het land lopen, meestal in de winter	0.8119650483131409	0.6903386116027832	0.7462284564971924	0.528870701789856	0.5066103339195251	0.44258224964141846
klunen	werkwoord	2.0	81982	495030	met een kano, soms ook een roeiboot, over land lopen op plaatsen waar het water niet goed te bevaren is of waar water ontbreekt	met een kano over het land lopen	met een kano over het land lopen, meestal in de bergen	0.8240735530853271	0.7153360843658447	0.765864372253418	0.6359111070632935	0.5830785036087036	0.48565343022346497
kluunmat	substantief	1.0	497309	497310	mat die gebruikt wordt voor het klunen en die de schaatsen enigszins beschermt tijdens die handeling en uitglijden voorkomt, vaak gemaakt van rubber, maar ook wel van een andere stof	mat voor het klunen	mat die gebruikt wordt voor het klunen	0.9132940769195557	0.6748814582824707	0.776192843914032	0.5661819577217102	0.5727646946907043	0.4228447675704956
knakaal	substantief	1.0	941961	941963	dode aal die door machinale beschadiging in het midden van zijn lichaam geknakt is	geknakte dode paling	geknakte dode paling, gebruikt als gerecht	0.7210181951522827	0.6685065031051636	0.6937701106071472	0.4253085255622864	0.4523330330848694	0.23053133487701416
kniezer	substantief	1.0	559216	559295	iemand die kniest of die gewoon is te kniezen	iemand die kniest	iemand die iets kniest	0.8436279296875	0.7657078504562378	0.8027815818786621	0.5273991227149963	0.5291550159454346	0.6027880907058716
knipperlichtrelatie	substantief	1.0	266850	266851	liefdesrelatie waarin het tussen de partners steeds aan en uit is	liefdesrelatie waarin het aan en uit is	liefdesrelatie waarin het aan en uit is	0.9426586627960205	0.867470383644104	0.9035029411315918	0.9025635123252869	0.5204840898513794	0.8639475107192993
knoeier	substantief	1.0	82494	82495	iemand die door onbekwaamheid knoeiwerk maakt	iemand die knoeiwerk maakt	iemand die zich schuldig maakt aan knoeiwerk	0.8154885768890381	0.8030858039855957	0.8092396259307861	0.7357994914054871	0.5352028012275696	0.704379677772522
knoeier	substantief	2.0	82494	82496	iemand die fraude pleegt	fraudeur	iemand die fraude pleegt	0.9999997615814209	0.9999997615814209	0.9999997615814209	0.9635950922966003	0.6579544544219971	0.7717564105987549
knoest	substantief	1.0	82539	82540	harde, ruwe en vaak omvangrijke verdikking op een stam of tak die door natuurlijke groei of, bv. bij een knotwilg, door snoeien ontstaat	harde, ruwe uitwas bij bomen	harde, ruwe uitwas bij bomen en struiken	0.7808481454849243	0.6911522746086121	0.7332674264907837	0.6144986748695374	0.522792637348175	0.48680099844932556
knoest	substantief	2.0	82539	82541	ovale of ronde, donkere plek in een plank, die het overblijfsel vormt van een tak en in draadrichting en hardheid verschilt van het omringende hout	kwast in een plank	kwast die in een plank wordt geplaatst om er iets mee te schilderen	0.7135338187217712	0.652580976486206	0.6816976070404053	0.4851183593273163	0.4837033450603485	0.24395090341567993
knoest	substantief	3.0	82539	82542	dikke benedengedeelte van een stam, vaak met inbegrip van de wortels	stronk	iemand die zich slecht gedraagt	0.6445529460906982	0.6206499338150024	0.6323755979537964	0.3518613576889038	0.5290873050689697	0.21208976209163666
knoest	substantief	4.0	82539	82543	dikke stam of zware tak, vaak met de bijgedachte aan een grillige vorm en knobbelige uitwassen	dikke stam of tak	dikke stam of tak van een boom of struik	0.772297739982605	0.6869649887084961	0.7271363139152527	0.5018582940101624	0.6732500791549683	0.525367796421051
knoest	substantief	5.0	82539	82544	grote, oude boom met een vaak grillige vorm	oude boom	oude boom met een donkergroene schors	0.7927627563476562	0.7870720624923706	0.7899070978164673	0.8051316142082214	0.6023935675621033	0.5168367624282837
knoest	substantief	6.0	82539	82545	iets wat heel groot is in zijn soort een hele grote en sterke kerel	iets heel groots	iets wat heel groot is	0.8763585090637207	0.732577383518219	0.7980435490608215	0.5659642219543457	0.5643119812011719	0.5640648603439331
knokkel	substantief	1.0	82584	82585	knobbel van het gewricht dat de vingers met de rest van de hand verbindt en vooral zichtbaar wordt als uitstekend, wit gedeelte wanneer de vingers van de hand gebogen worden of een vuist gevormd wordt	knobbel van het vingergewricht	knobbel van het vingergewricht van een hand	0.832694947719574	0.6793121695518494	0.7482237815856934	0.49055394530296326	0.5758599638938904	0.5712006092071533
knuffelmissie	substantief	1.0	539442	539448	militaire missie waarin niet gestreden wordt, maar die vooral gedaan wordt om internationale goodwill te kweken en om de internationale economische en politieke betrekkingen van het land in stand te houden	militaire missie zonder strijd	militaire missie waarbij geen strijd wordt geleverd	0.8086824417114258	0.6623225212097168	0.7282212972640991	0.5704180002212524	0.6506339311599731	0.4916301667690277
KNV EHBO	substantief	1.0	82784	82785	Koninklijke Nederlandse Vereniging Eerste Hulp Bij Ongelukken	Nederlandse vereniging voor EHBO	Koninklijke Nederlandse Vereniging voor EHBO	0.7800379395484924	0.7574463486671448	0.7685761451721191	0.7913957238197327	0.6854782700538635	0.7083181142807007
kobold	substantief	1.0	82895	82896	boosaardig, klein fictief wezen dat oorspronkelijk een rol speelde in Duitse en Scandinavische volksverhalen en tegenwoordig in verschillende gedaanten wordt opgevoerd in onder meer sprookjes en films	klein fictief wezen	klein fictief wezen dat zich voordoet als een kleine jongen en dat zich vooral in sprookjes en verhalen voordoet	0.7688767910003662	0.7226736545562744	0.745059609413147	0.6340726017951965	0.5744670629501343	0.31143292784690857
koekoekwonen	werkwoord	1.0	596199	596200	wonen in leegstaande huizen, waardoor deze huizen een nieuwe bestemming krijgen als sociale woning en waarbij de huizen dus hergebruikt worden, net zoals de koekoek nesten van andere vogels hergebruikt	wonen in leegstaande huizen	wonen in leegstaande huizen, meestal in een leegstaande wijk	0.8355833888053894	0.6855224370956421	0.753150999546051	0.4585472047328949	0.4346153438091278	0.36331671476364136
koelie	substantief	1.0	82991	82992	gekleurde arbeider, die in de tropen, vooral in Oost-Indië en West-Indië, voor zwaar lichamelijk werk werd ingezet	gekleurde arbeider	iemand die behoort tot een van de gekleurde arbeiders in Suriname	0.7600534558296204	0.7075839042663574	0.7328807711601257	0.4982706606388092	0.43622544407844543	0.23269784450531006
koelschip	substantief	1.0	83010	83011	schip dat dient om waren gekoeld te vervoeren en dat daartoe is uitgerust met een koelinstallatie	schip voor koel transport	schip dat speciaal is ingericht voor het vervoer van koude goederen	0.7539530396461487	0.7151476144790649	0.7340378165245056	0.7599675059318542	0.7575035095214844	0.758949875831604
koelschip	substantief	2.0	83010	328628	installatie in een bierbrouwerij waarin het wort na het koken en filteren wordt gekoeld	koelinstallatie in een brouwerij	installatie in een brouwerij die ervoor zorgt dat de brouwseltemperatuur gelijk blijft met de temperatuur in de brouwerij	0.7424222826957703	0.747122049331665	0.7447646856307983	0.7335765361785889	0.6379618644714355	0.3023774027824402
koeswe	substantief	1.0	601766	603584	rode kleurstof die verkregen wordt uit de vrucht van de orleaanboom	rode kleurstof	rode kleurstof die verkregen wordt uit de schil van de koesweplant	0.9013522267341614	0.8847237825393677	0.8929605484008789	0.8452312350273132	0.6912546157836914	0.7880513668060303
koeswe	substantief	2.0	601766	603583	Zuid-Amerikaanse boom of struik met bosjes donkerrode, stekelachtige, ovale peulen met helderrode, wasachtige zaden waaruit een rode kleurstof gewonnen wordt	orleaanboom	orleaanboom met donkergroene bladeren en witte vruchten	0.7428088188171387	0.7026045918464661	0.7221475839614868	0.577403724193573	0.5997833609580994	0.2636193335056305
koffiepot	substantief	1.0	83272	83273	pot voor het zetten van koffie	pot voor koffie	pot waarin koffie wordt gedronken	0.8149406313896179	0.8186113238334656	0.8167718648910522	0.7755990624427795	0.6916555166244507	0.7687756419181824
kokerworm	substantief	1.0	297926	298216	gelede worm, die leeft in een koker gemaakt van slijm en zand op de bodem van ondiepe kustwateren, die vanwege zijn soms fraai ogende tentakels ook wel wordt gehouden in aquaria	worm in een koker	worm die in een koker leeft	0.7927277088165283	0.6153430938720703	0.6928622126579285	0.5357732772827148	0.6824231147766113	0.39008140563964844
koningin	substantief	1.0	83601	83602	vrouw van de koning vrouw die de grootste is op een bepaald gebied vrouw die op een bepaald gebied als beste en meest vooraanstaande wordt beschouwd of dat op grond van de resultaten ook daadwerkelijk is	vrouwelijk hoofd van een koninkrijk de favoriete vrouw de beste in zijn soort	vrouwelijk hoofd van een koninkrijk de favoriete vrouw van iemand of iets de beste in zijn soort	0.731202244758606	0.6832170486450195	0.70639568567276	0.6283548474311829	0.6672688722610474	0.5643836259841919
koningin	substantief	2.0	83601	534275	belangrijkste bijachtige (een bij, wesp of hommel) die wat groter is dan de rest en nageslacht voortbrengt	belangrijkste bijachtige	vrouwelijke bijachtige die de belangrijkste is in een bijenvolk	0.782611608505249	0.7174228429794312	0.7486007213592529	0.5659309029579163	0.4999195635318756	0.4140492379665375
koningin	substantief	3.0	83601	534276	belangrijkste mier of termiet die groter is dan de rest en nageslacht voortbrengt	belangrijkste mier	mier die de belangrijkste is in een populatie	0.7823387384414673	0.7362323999404907	0.7585856318473816	0.48868587613105774	0.4469195306301117	0.46226999163627625
koningin	substantief	4.0	83601	535127	sterkste schaakstuk, met een bovengedeelte in de vorm van een gestileerd figuurtje van een koningin met een koninginnenkroontje, dat horizontaal, verticaal en diagonaal, en zo ver men wil, over niet bezette velden verplaatst mag worden	dame uit het schaakspel	dame in het schaakspel	0.7130597233772278	0.5679218769073486	0.6322686076164246	0.33697769045829773	0.5482221245765686	0.2754771113395691
koningin	substantief	1.1	83601	535010	vrouw die op een bepaald gebied als beste en meest vooraanstaande wordt beschouwd of dat op grond van de resultaten ook daadwerkelijk is	de favoriete vrouw	vrouw die door iemand als de favoriete wordt beschouwd	0.7891675233840942	0.7002942562103271	0.7420794367790222	0.586442768573761	0.5235302448272705	0.553669810295105
koningin	substantief	1.2	83601	535003	de beste in zijn soort de asperge	de beste in zijn soort	de beste in zijn soort of in een bepaald gebied	0.7808600664138794	0.7984268069267273	0.7895457744598389	0.6448854804039001	0.6311368942260742	0.6265389323234558
koningspinguïn	substantief	1.0	386719	664614	grote pinguïn met een oranje wangvlek en een lichtgele borst, die sterk lijkt op de keizerspinguïn en voorkomt op vrijwel alle sub-Antarctische eilanden	grote Antarctische pinguïn	grote pinguïn die leeft in het zuidelijk halfrond	0.8147880434989929	0.695431113243103	0.7503930330276489	0.5805018544197083	0.5690823793411255	0.41766464710235596
kool	substantief	A.1.0	83694	83695	kruisbloemige plant van het geslacht Brassica en met name van de soort Brassica oleracea, die in vele eetbare variëteiten als groente gekweekt wordt, zoals rodekool, wittekool, groenekool en boerenkool kool met een lange smalle krop (Brassica pekinensis) heel snel groeien zeldzame, in het wild groeiende kool met rechtopstaande, dikke stengels, blauwgroene bladeren en grote gele bloemen, die op sommige plaatsen langs de Nederlandse kust voorkomt, bijvoorbeeld op Schouwen, Voorne en langs de Afsluitdijk (Brassica oleracea L. subsp. oleracea)	kruisbloemige plant	kruisbloemige plant uit de familie der koolgewassen, met een witte tot geelgroene bladgroente en een geelgroene tot roodbruine vrucht	0.7511903643608093	0.6327845454216003	0.6869223713874817	0.513001561164856	0.7243857383728027	0.2445734441280365
kool	substantief	A.2.0	83694	83696	bovengrondse deel van een koolplant, met name zoals het, afgesneden, als groente in de handel komt kool die door verrotting niet meer geschikt is voor consumptie iemand die niet geacht of gezien wordt gerecht bereid uit de bladen of bloemen van een kool	bovengrondse deel van een koolplant bereide kool	bovengrondse deel van een koolplant dat bestaat uit een wortel, een steel en een kelk, en dat wordt gegeten als groente bereide kool	0.7730676531791687	0.7174715995788574	0.744232714176178	0.5343804955482483	0.585686445236206	0.4519108831882477
kool	substantief	B.1.0	83694	531394	houtskool, steenkool of bruinkool chemisch element uit de vierde groep van het periodiek systeem, atoomnummer 6, dat in de natuur in verschillende verschijningsvormen voorkomt, met name als diamant, grafiet en fullereen	zwarte stof koolstof	zwarte, vloeibare stof die onder andere gebruikt wordt als brandstof in scheepsmotoren en als grondstof voor scheepsmotoren	0.638277530670166	0.624083399772644	0.6311006546020508	0.4511524736881256	0.490357369184494	0.20313730835914612
kool	substantief	B.2.0	83694	531205	stuk steenkool gebruikt als brandstof	stuk steenkool	stuk steenkool dat wordt gebruikt als brandstof	0.9200523495674133	0.9517249464988708	0.9356206655502319	0.919128954410553	0.6090127825737	0.8466334342956543
kool	substantief	A.2.1	83694	531208	gerecht bereid uit de bladen of bloemen van een kool	bereide kool	bereide kool als gerecht	0.7831284999847412	0.6787751913070679	0.7272273302078247	0.513543426990509	0.5432592630386353	0.6155315637588501
kool	substantief	B.1.1	83694	531600	chemisch element uit de vierde groep van het periodiek systeem, atoomnummer 6, dat in de natuur in verschillende verschijningsvormen voorkomt, met name als diamant, grafiet en fullereen	koolstof	koolstof als scheikundige stof	0.6887421607971191	0.6158763766288757	0.650274395942688	0.4157530665397644	0.6283726692199707	0.21873041987419128
koolsla	substantief	1.0	443287	600909	salade van kool salade met witte kool als voornaamste ingrediënt	salade van kool salade van witte kool	salade met kool als voornaamste ingrediënt	0.9452725648880005	0.905162513256073	0.9247828125953674	0.8765580058097839	0.4744255840778351	0.5503710508346558
koolsla	substantief	1.1	443287	600910	salade met witte kool als voornaamste ingrediënt	salade van witte kool	salade met witte kool als voornaamste ingrediënt	1.0	1.0	1.0	0.9702137112617493	0.6118305325508118	0.8318254947662354
koolvis	substantief	1.0	83742	83743	schelvisachtige zeevis met een donkergroene rug, een zilverkleurige buik en flanken, een opvallend witte zijlijn en een kleine baarddraad die leeft in de Grote Oceaan en het noordoostelijk en noordwestelijk deel van de Atlantische Oceaan	schelvisachtige zoutwatervis koolvis als voedsel	kleine, schelvisachtige zoutwatervis met een roodbruine tot geelbruine vacht, een witte kop en een witte staart, die leeft in zoet en zout water en die vooral wordt gegeten als filet	0.7758806943893433	0.7404409646987915	0.7577466368675232	0.6520987749099731	0.6129738688468933	0.2152726948261261
koolvis	substantief	1.1	83742	83745	schelvisachtige consumptievis met wit visvlees en een volle smaak	koolvis als voedsel	consumptievis met een stevige structuur en een zachte smaak die vaak wordt gebakken of gefrituurd	0.7622659206390381	0.8050053715705872	0.783052921295166	0.6951127052307129	0.5812888145446777	0.4116208255290985
koopjesperiode	substantief	1.0	83817	588610	periode waarin winkeliers hun koopwaar aanbieden tegen verlaagde prijzen	periode voor uitverkoop	periode waarin winkels en warenhuizen producten en diensten tegen korting verkopen	0.7608880996704102	0.7580171823501587	0.7594498991966248	0.8508145213127136	0.6995537281036377	0.6684026122093201
kooptoerisme	substantief	1.0	83879	83880	het afreizen naar een bepaalde plaats of een bepaald land om er dingen te kopen, meestal speciale aanbiedingen, koopjes	het afreizen om dingen te kopen	het afreizen naar een bepaalde plaats of een bepaald land om daar iets te kopen	0.9354839324951172	0.8196942210197449	0.8737697005271912	0.8682325482368469	0.7189965844154358	0.8952748775482178
koopvacuüm	substantief	1.0	208433	208434	periode waarin consumenten weinig grote aankopen doen uit onzekerheid over de economische toestand in de wereld en de eigen financiële toekomst	periode waarin weinig gekocht wordt	periode waarin de vraag naar een bepaald product of een bepaalde dienst sterk afneemt	0.7329022288322449	0.7002307772636414	0.7161940932273865	0.6214483380317688	0.7450680136680603	0.5935094356536865
koortsaanval	substantief	1.0	83971	83972	meestal ploselinge aandoening van koorts	aanval van koorts	aanval van een hoge koorts	0.7657723426818848	0.6936042308807373	0.7279039025306702	0.7376319169998169	0.5406764149665833	0.5735957622528076
koortsaanval	substantief	2.0	83971	516036	meestal plotseling opkomende staat van opwinding en onrust	aanval van opgewondenheid	aanval van opgewondenheid, meestal zonder duidelijke reden	0.7466317415237427	0.735986590385437	0.7412709593772888	0.6788362264633179	0.5110021233558655	0.4502027630805969
kop of munt gooien	verbinding	1.0	909400	909404	een muntstuk opgooien en laten vallen en een bepaalde beslissing laten afhangen van de kant die naar boven komt te liggen	tossen	een gokje wagen	0.7257657051086426	0.6172465085983276	0.6671217679977417	0.3304973840713501	0.40772154927253723	0.25275906920433044
koperslager	substantief	1.0	84172	84173	iemand die voor zijn beroep koperen voorwerpen vervaardigt, vooral door platen van koper en messing te knippen, te buigen en ze met kleine hamerslagen de gewenste vorm te geven in een mal	koperbewerker	iemand die zich voor zijn beroep bezighoudt met het bewerken van koper	0.7741263508796692	0.6875604391098022	0.7282799482345581	0.4796738624572754	0.6408138275146484	0.6748136281967163
koppelverkoop	substantief	1.0	84268	84269	in bepaalde situaties bij wet verboden vorm van verkoop waarbij men verplicht wordt gesteld bij de aankoop van een product ook een ander product te kopen en de aankoop van een product dus gekoppeld is aan de aankoop van een ander product	verkoop met koop van iets anders	het verkopen van iets met de koop van iets anders	0.7287243604660034	0.6614733934402466	0.6934722065925598	0.5169634819030762	0.47638216614723206	0.5384258031845093
koppigaard	substantief	1.0	316992	484735	iemand die erg koppig is	koppig persoon	iemand die koppig is	0.9611848592758179	0.93006432056427	0.9453685283660889	0.8181096911430359	0.6538006067276001	0.7521194219589233
kor	substantief	1.0	84320	84321	sleepnet dat opengehouden wordt door een frame en dat gebruikt wordt voor het vangen van onder andere platvis en garnalen door dit net over de zeebodem te slepen	opengehouden sleepvisnet	opeengehouden sleepvisnet dat vaak wordt gebruikt om grotere vissen te vangen	0.7931677103042603	0.7257915139198303	0.7579852938652039	0.6452191472053528	0.569664716720581	0.5851740837097168
kor	substantief	2.0	84320	198557	Soemerische maateenheid die overeenkomt met ongeveer 250 liter (300 bekers) en die gebruikt werd om zaden en granen mee af te meten	Soemerische maateenheid	Soemerische maateenheid voor de lengte van een persoon	0.7968850135803223	0.6694721579551697	0.7276430726051331	0.5154880881309509	0.49094679951667786	0.2229882776737213
korfballer	substantief	1.0	84379	84380	iemand die korfbal speelt als sport of tijdverdrijf	iemand die korfbal speelt	iemand die voor zijn beroep of uit liefhebberij korfbal speelt	0.7748496532440186	0.7977311015129089	0.7861239314079285	0.8157469630241394	0.7610275149345398	0.9108549356460571
kornet	substantief	A.1.0	198610	198620	koperen blaasinstrument met drie ventielen dat lijkt op een trompet of bugel	klephoorn	klephoorn die gebruikt wordt voor het slaan van klappen	0.6969655752182007	0.6763707399368286	0.6865137219429016	0.4473041296005249	0.49167683720588684	0.23694096505641937
kornet	substantief	A.2.0	198610	198621	nog niet beëdigde officier in de artillerie, de cavalerie of de marechaussee met de laagste officiersrang	vaandrig	iemand die voor zijn beroep of uit liefhebberij vaandels maakt	0.6471785306930542	0.6530516147613525	0.6501017808914185	0.3523705005645752	0.43684348464012146	0.20282885432243347
kornet	substantief	A.3.0	198610	204033	negentiende-eeuwse vrouwenmuts die strak over het hoofd loopt, het gezicht omsluit en in de nek met een geplooide strook eindigt en die bijvoorbeeld vaak door Hollandse dienstmeisjes gedragen werd	kornetmuts	muts die gemaakt is van een korst	0.7119273543357849	0.6318745613098145	0.6695164442062378	0.39342567324638367	0.578835666179657	0.20149801671504974
kornet	substantief	B.1.0	198610	198622	sleepnet opengehouden door een frame dat gebruikt wordt voor het vangen van onder andere platvis en garnalen door het net over de zeebodem te slepen	sleepvisnet	visnet dat bestaat uit een aantal ringen die aan elkaar vastgemaakt zijn en dat gebruikt wordt voor het slepen van vissen	0.7740746140480042	0.7391334176063538	0.7562005519866943	0.6447671055793762	0.576119065284729	0.33495765924453735
korthaar	substantief	2.0	84481	193118	kortharige vacht bij rasdieren beschouwd als vachttype en als erfelijke eigenschap	kortharig vachttype	vachttype dat bestaat uit korte haren	0.7187286615371704	0.6810106039047241	0.6993614435195923	0.6121718883514404	0.6792538166046143	0.5464183688163757
kortheidshalve	bijwoord	1.0	84492	84493	om ervoor te zorgen dat iets niet te lang duurt	om het kort te houden	om de zaak kort te houden	0.7623539566993713	0.7241284251213074	0.7427496910095215	0.5208871960639954	0.6338532567024231	0.7350025177001953
Kortrijkenaar	substantief	1.0	84505	84506	iemand die afkomstig is uit Kortrijk	iemand uit Kortrijk	iemand die afkomstig is uit Kortrijk	0.9999999403953552	0.9999998807907104	0.9999999403953552	0.9760264158248901	0.7544263601303101	0.9245126247406006
koudbloed	substantief	1.0	84751	84752	zwaargebouwd, sterk paard met een rustig temperament, bijvoorbeeld een trekpaard, dat afstamt van het wilde Europese paard en weinig of niet met het Arabische of Engelse volbloedpaard gekruist is	zwaar paard met rustig temperament	zeer zwaar paard met een rustig temperament	0.8987729549407959	0.6771448254585266	0.77237468957901	0.5027619004249573	0.6081150770187378	0.4961143732070923
Kozak	substantief	1.0	84798	84799	iemand die behoort tot de Kozakken, een gemeenschap die voornamelijk woont in het zuidelijke steppegebied van Oost-Europa en Aziatisch Rusland, en die in hoofdzaak bestaat uit lijfeigenen en verarmde adel die uitgeweken zijn naar de rand van het Russische rijk en zich daar ten dele onttrekken aan het centrale gezag	iemand uit een gemeenschap in Rusland	iemand die behoort tot een nomadische gemeenschap in Rusland	0.7940717935562134	0.6792261004447937	0.7321727275848389	0.4364732801914215	0.6220642328262329	0.37112322449684143
kraag	substantief	2.0	84808	84809	omgevouwen of rechtopstaande rand die de hals omsluit en gedeeltelijk bedekt, meestal vastzittend aan de halsopening van een kledingstuk, bijvoorbeeld een jas, een blouse, een overhemd of een jurk, maar soms ook als los attribuut en die dient ter bedekking of bescherming of om esthetische redenen wordt gedragen	rand die de hals omsluit	rand die de hals van een kledingstuk omsluit	0.8516854643821716	0.6511234045028687	0.7380211353302002	0.5469744205474854	0.7220591306686401	0.4193882346153259
kraag	substantief	3.0	84808	536529	rand van haar of veren bij dieren in de hals, meestal in een kleur afwijkend van die van de rest van het verenkleed of de beharing	rand haar of veren	rand van haar of veren aan een kledingstuk	0.7928717732429504	0.7018352746963501	0.7445811629295349	0.5370144248008728	0.5476234555244446	0.4825004041194916
kraag	substantief	4.0	84808	537507	dichtbegroeide rand, die bestaat uit planten als riet of bamboe	dichtbegroeide plantenrand	dichtbegroeide rand rond een boom of plantenstruik	0.8304617404937744	0.7842597961425781	0.8066997528076172	0.7687442898750305	0.7022176384925842	0.8211141228675842
kraag	substantief	5.0	84808	536565	laag schuim op een drank, meestal op bier	laag schuim op drank	laag schuim op de bovenkant van een drank	0.866599977016449	0.8534968495368958	0.8599985241889954	0.7653592228889465	0.5024449229240417	0.7057002186775208
kraag	substantief	6.0	84808	84810	rand, uitstekend gedeelte aan of van iets, bijvoorbeeld aan een muur of van een gebruiksvoorwerp	uitstekende rand van iets	uitstekende rand van iets, bijvoorbeeld van een kledingstuk	0.8236892223358154	0.7838106751441956	0.8032553195953369	0.7043668627738953	0.6398043632507324	0.6315616369247437
krapaolie	substantief	1.0	601793	604272	olie met medicinale eigenschappen die gewonnen wordt uit de krapa	olie gewonnen uit krapa	olie die wordt gewonnen uit de zaden van de krapaplant	0.8564782738685608	0.8433510065078735	0.8498638868331909	0.7902138233184814	0.7086653113365173	0.8681224584579468
kreeft	substantief	1.0	85238	85239	vrij groot schaaldier met een lang achterlichaam, met tien paar poten en scharen aan het eerste paar, dat leeft in holten op de zeebodem, vaak langs de kusten, en dat wordt gevangen en gegeten als een duur en feestelijk gerecht vlees van kreeften, gegeten als gerecht voorstelling van een kreeft in een afbeelding, een tatoeage, een beeld en dergelijke	schaaldier met scharen vlees van kreeften voorstelling van een kreeft	zoogdier uit de orde der schaaldieren dat behoort tot de familie der schelpdieren en dat zich onder andere voedt met kreeftachtigen vlees van kreeften voorstelling van een kreeft in de vorm van een beeld, een afbeelding e.d.	0.7232412099838257	0.683154821395874	0.7026267647743225	0.5072191953659058	0.45842644572257996	0.3531712293624878
kreeft	substantief	2.0	85238	302786	sterrenbeeld aan de noordelijke hemel dat behoort tot de dierenriem	astronomisch sterrenbeeld	sterrenbeeld aan de noordelijke hemel, waarin de kreeft zich bevindt	0.815507173538208	0.8302053809165955	0.8227906227111816	0.7350459098815918	0.48974737524986267	0.6911094188690186
kreeft	substantief	3.0	85238	302787	vierde teken van de dierenriem, het teken van mensen die geboren zijn tussen 22 juni en 22 juli iemand die onder het teken van de Kreeft geboren is	astrologisch teken van de dierenriem geborene onder de Kreeft	astrologisch teken van de dierenriem dat zich tussen 21 juni en 20 juli bevindt iemand die geboren is onder het teken van de Kreeft	0.8740501403808594	0.8902643918991089	0.8820827603340149	0.7637919783592224	0.6092740297317505	0.7938673496246338
kreeft	substantief	1.1	85238	302708	vlees van kreeften, gegeten als gerecht	vlees van kreeften	vlees van kreeften, gebruikt als voedsel	0.9198631644248962	0.8915561437606812	0.9054884910583496	0.8020134568214417	0.5618195533752441	0.8749104738235474
