Lemma	POS	MeaningNumber	LemmaID	MeaningID	DefinitionFull	DefinitionShort	model_prediction	model_long_definition	bertscore_precision	bertscore_recall	bertscore_f1	comet22_score	cometkiwi_score	xcomet_score
marchand	substantief	1.0	365769	377568	iemand die voor zijn beroep goederen aankoopt om ze met winst door te verkopen	handelaar	Handelaar, in het bijzonder iemand die gespecialiseerd is in de verkoop van goederen of diensten, vaak met een focus op het verkrijgen van een voordeel of het maken van winst door middel van handelsactiviteiten. De term 'marchand' kan ook verwijzen naar iemand die goederen of diensten ruilt of verhandelt, waarbij de nadruk ligt op de commerciële transactie.	Handelaar, in het bijzonder iemand die gespecialiseerd is in de verkoop van goederen of diensten, vaak met een focus op het verkrijgen van een voordeel of het maken van winst door middel van handelsactiviteiten. De term 'marchand' kan ook verwijzen naar iemand die goederen of diensten ruilt of verhandelt, waarbij de nadruk ligt op de commerciële transactie.	0.6394726037979126	0.717613935470581	0.6762936115264893	0.6801773905754089	0.7694147229194641	0.5434637069702148
marktconform	adjectief	1.0	95238	520700	in overeenstemming met de productprijzen van andere aanbieders op de markt	in overeenstemming met de markt	marktconform: in overeenstemming met de marktprijzen en -voorwaarden, waarbij de aangeboden goederen of diensten concurrerend geprijsd zijn en overeenkomen met de gangbare marktstandaarden.	marktconform: in overeenstemming met de marktprijzen en -voorwaarden, waarbij de aangeboden goederen of diensten concurrerend geprijsd zijn en overeenkomen met de gangbare marktstandaarden.	0.7097059488296509	0.7997153997421265	0.7520269155502319	0.7552667260169983	0.7719799876213074	0.9699172973632812
markusa	substantief	1.0	601900	605378	eetbare vrucht van de passiebloem	passievrucht	Markusa, ook wel passievrucht genoemd, is een tropische vrucht die oorspronkelijk afkomstig is uit Zuid-Amerika. Deze vrucht staat bekend om zijn sappige, heldergele vruchtvlees dat een zoetzure smaak heeft met een lichtzure nasmaak. De vrucht bevat veel vitamine C en is rijk aan antioxidanten, wat bijdraagt aan zijn gezondheidsbevorderende eigenschappen. Markusas worden vaak gebruikt in desserts, smoothies en als smaakmaker in verschillende gerechten.	Markusa, ook wel passievrucht genoemd, is een tropische vrucht die oorspronkelijk afkomstig is uit Zuid-Amerika. Deze vrucht staat bekend om zijn sappige, heldergele vruchtvlees dat een zoetzure smaak heeft met een lichtzure nasmaak. De vrucht bevat veel vitamine C en is rijk aan antioxidanten, wat bijdraagt aan zijn gezondheidsbevorderende eigenschappen. Markusas worden vaak gebruikt in desserts, smoothies en als smaakmaker in verschillende gerechten.	0.6080376505851746	0.7077618837356567	0.6541207432746887	0.6363258957862854	0.7813017964363098	0.7432282567024231
master	substantief	1.0	95621	576307	iemand die na een opleiding uit de tweede cyclus van het hoger onderwijs de graad van master heeft behaald	afgestudeerde met een mastertitel	Master, (afgestudeerde met een mastertitel), is een academische graad die men verkrijgt na het succesvol afronden van een masteropleiding aan een universiteit of hogeschool. Deze graad geeft aan dat iemand gespecialiseerde kennis en vaardigheden heeft verworven in een bepaald vakgebied of studierichting.	Master, (afgestudeerde met een mastertitel), is een academische graad die men verkrijgt na het succesvol afronden van een masteropleiding aan een universiteit of hogeschool. Deze graad geeft aan dat iemand gespecialiseerde kennis en vaardigheden heeft verworven in een bepaald vakgebied of studierichting.	0.6484494209289551	0.6945537328720093	0.6707102060317993	0.7380863428115845	0.7886861562728882	0.8997190594673157
master	substantief	2.0	95621	661529	opleiding uit de tweede cyclus van het hoger onderwijs die leidt tot de graad van master masteropleiding gericht op een opleiding tot leraar masteropleiding die gericht is op de beroepspraktijk en vaak met werken of stagelopen wordt gecombineerd masteropleiding met een academische oriëntatie	opleiding tot master	Master: een academische graad die verkregen wordt na het succesvol afronden van een postdoctorale opleiding of studie aan een universiteit of hogeschool, waarbij de student zich specialiseert in een bepaald vakgebied of discipline.	Master: een academische graad die verkregen wordt na het succesvol afronden van een postdoctorale opleiding of studie aan een universiteit of hogeschool, waarbij de student zich specialiseert in een bepaald vakgebied of discipline.	0.6693625450134277	0.6400156617164612	0.6543602347373962	0.698416531085968	0.7628392577171326	0.3562808632850647
master	substantief	3.0	95621	661534	titel of graad van master, toegekend na het voltooien van een opleiding van de tweede cyclus van het hoger onderwijs	titel of graad van master	Master is de titel of graad die men verkrijgt na het succesvol afronden van een masteropleiding aan een universiteit of hogeschool, waarbij men zich specialiseert in een bepaald vakgebied of studierichting. Het is een erkenning van geavanceerde kennis en vaardigheden die verder gaan dan een bacheloropleiding.	Master is de titel of graad die men verkrijgt na het succesvol afronden van een masteropleiding aan een universiteit of hogeschool, waarbij men zich specialiseert in een bepaald vakgebied of studierichting. Het is een erkenning van geavanceerde kennis en vaardigheden die verder gaan dan een bacheloropleiding.	0.6727738976478577	0.731230616569519	0.7007852792739868	0.767482578754425	0.8087508678436279	0.7466585636138916
master	substantief	4.0	95621	661544	sporter die in de oudere leeftijdscategorie wordt ingedeeld, afhankelijk van de sporttak in de regel vanaf 30 tot 35 jaar	sporter ouder dan 30 of 35 jaar	Master, in de context van sport, verwijst naar een atleet of sporter die de leeftijd van 30 of 35 jaar heeft bereikt, wat vaak gezien wordt als een mijlpaal in de sportcarrière waarbij ervaring en volwassenheid een grotere rol kunnen gaan spelen. In sommige sporten, zoals golf, wordt de term 'master' specifiek gebruikt voor de winnaar van een prestigieus toernooi, zoals de Masters Tournament in golf.	Master, in de context van sport, verwijst naar een atleet of sporter die de leeftijd van 30 of 35 jaar heeft bereikt, wat vaak gezien wordt als een mijlpaal in de sportcarrière waarbij ervaring en volwassenheid een grotere rol kunnen gaan spelen. In sommige sporten, zoals golf, wordt de term 'master' specifiek gebruikt voor de winnaar van een prestigieus toernooi, zoals de Masters Tournament in golf.	0.6350793242454529	0.7019133567810059	0.6668258309364319	0.6666521430015564	0.7904112339019775	0.8495754599571228
master	substantief	5.0	95621	661657	goed presterende sporter die mag deelnemen aan een mastertoernooi in zijn sporttak door in het voortraject een hoog aantal punten te scoren of overwinnningen te behalen	deelnemer aan een mastertoernooi	Master: deelnemer aan een mastertoernooi, een competitief evenement waarbij deelnemers strijden om de titel van meester in hun respectievelijke vakgebied of sportdiscipline. Dit toernooi volgt vaak op een bacheloropleiding en is bedoeld om de vaardigheden en kennis van de deelnemers verder te testen en te verdiepen.	Master: deelnemer aan een mastertoernooi, een competitief evenement waarbij deelnemers strijden om de titel van meester in hun respectievelijke vakgebied of sportdiscipline. Dit toernooi volgt vaak op een bacheloropleiding en is bedoeld om de vaardigheden en kennis van de deelnemers verder te testen en te verdiepen.	0.6679607629776001	0.6907463073730469	0.6791624426841736	0.7064682841300964	0.7298339009284973	0.29936304688453674
master	substantief	6.0	95621	661583	apparaat dat een ander apparaat aanstuurt	aansturend apparaat	"Korte definitie: aansturend apparaat

Lange definitie: een apparaat of systeem dat verantwoordelijk is voor het coördineren en leiden van processen of activiteiten, vaak in een technologische of organisatorische context. Een master kan bijvoorbeeld verwijzen naar een centraal besturingssysteem in een computersysteem, een masterprogramma in het hoger onderwijs, of een masterplan in projectmanagement."	een apparaat of systeem dat verantwoordelijk is voor het coördineren en leiden van processen of activiteiten, vaak in een technologische of organisatorische context. Een master kan bijvoorbeeld verwijzen naar een centraal besturingssysteem in een computersysteem, een masterprogramma in het hoger onderwijs, of een masterplan in projectmanagement.	0.579966127872467	0.6920284032821655	0.6310608983039856	0.45065468549728394	0.5613540410995483	0.33902934193611145
master	substantief	7.0	95621	661549	origineel bestand waarvan kopieën worden gereproduceerd	origineel bestand	Origineel bestand: iemand die een bepaalde vaardigheid, kennis of ervaring bezit op een niveau dat hem of haar onderscheidt van anderen, vaak in een bepaald vakgebied of binnen een specifieke discipline. Dit kan verwijzen naar iemand die een meesterwerk heeft gecreëerd, een expert is in een bepaald vakgebied, of iemand die een bepaalde vaardigheid heeft ontwikkeld tot een hoog niveau van bekwaamheid.	Origineel bestand: iemand die een bepaalde vaardigheid, kennis of ervaring bezit op een niveau dat hem of haar onderscheidt van anderen, vaak in een bepaald vakgebied of binnen een specifieke discipline. Dit kan verwijzen naar iemand die een meesterwerk heeft gecreëerd, een expert is in een bepaald vakgebied, of iemand die een bepaalde vaardigheid heeft ontwikkeld tot een hoog niveau van bekwaamheid.	0.5644278526306152	0.667191743850708	0.6115226149559021	0.420329213142395	0.7270823121070862	0.3744557201862335
Maya	substantief	1.0	96098	96099	iemand die behoort tot de groep indiaanse volkeren die oorspronkelijk voor de komst van de Spanjaarden een omvangrijkere beschaving in Midden-Amerika vormden en nu nog vooral in Guatemala en Mexico wonen	indiaan uit Midden-Amerika	indiaan uit Midden-Amerika die deel uitmaakt van de Maya-bevolking, bekend om hun geavanceerde beschaving die bloeide van ongeveer 200 v.Chr. tot de 16e eeuw na Chr.	indiaan uit Midden-Amerika die deel uitmaakt van de Maya-bevolking, bekend om hun geavanceerde beschaving die bloeide van ongeveer 200 v.Chr. tot de 16e eeuw na Chr.	0.6890499591827393	0.7230841517448425	0.705656886100769	0.7010876536369324	0.6453349590301514	0.8454052209854126
meccano	substantief	1.0	96177	96178	speelgoed dat bestaat uit een set ijzeren of ook wel houten constructieonderdelen, waarmee allerlei voertuigen, werktuigen, gebouwen e.d. gemaakt kunnen worden	speelgoed	"Korte definitie: meccano
Lange definitie: meccano is een constructiespeelgoed ontworpen door de Italiaanse ingenieur en uitvinder Guglielmo Marconi in de vroege 20e eeuw. Het bestaat uit metalen platen en stangen waarmee kinderen en volwassenen driedimensionale structuren kunnen bouwen zonder gebruik te maken van lijm of schroeven, wat het een populair educatief hulpmiddel maakt voor het ontwikkelen van ruimtelijk inzicht en probleemoplossende vaardigheden."	meccano is een constructiespeelgoed ontworpen door de Italiaanse ingenieur en uitvinder Guglielmo Marconi in de vroege 20e eeuw. Het bestaat uit metalen platen en stangen waarmee kinderen en volwassenen driedimensionale structuren kunnen bouwen zonder gebruik te maken van lijm of schroeven, wat het een populair educatief hulpmiddel maakt voor het ontwikkelen van ruimtelijk inzicht en probleemoplossende vaardigheden.	0.6186438202857971	0.6755560636520386	0.6458485722541809	0.7201563715934753	0.6961178183555603	0.27053624391555786
meccano	substantief	2.0	96177	96179	het construeren van iets met behulp van meccano	het spelen met meccano	"meccano (telbaar zelfstandig naamwoord; meervoud: meccano's) (speelgoed)

Korte definitie: het spelen met meccano

Lange definitie: het spelen met meccano, een constructiespeelgoed bestaande uit metalen of kunststof staven en platen waarmee kinderen en volwassenen driedimensionale modellen kunnen bouwen, vaak gebruikt voor educatieve doeleinden om ruimtelijk inzicht en fijne motoriek te ontwikkelen."	het spelen met meccano, een constructiespeelgoed bestaande uit metalen of kunststof staven en platen waarmee kinderen en volwassenen driedimensionale modellen kunnen bouwen, vaak gebruikt voor educatieve doeleinden om ruimtelijk inzicht en fijne motoriek te ontwikkelen.	0.6366617679595947	0.7366571426391602	0.6830189824104309	0.6328415274620056	0.7046750783920288	0.9349929094314575
medeplichtig	adjectief	1.0	96390	96391	in strafrechtelijke zin: schuldig aan opzettelijke behulpzaamheid bij het plegen van een misdaad of wanbedrijf, waarbij de hulp echter als bijkomstig, niet-noodzakelijk wordt aangemerkt, in tegenstelling tot onmisbare hulp die tot mededaderschap leidt	medeschuldig	"medeplichtig (bijvoeglijk naamwoord; bijwoord: medeplichtig; zelfstandig naamwoord: medeplichtigheid) (juridisch)

Een persoon die opzettelijk behulpzaam is geweest bij het plegen van een misdaad of wanbedrijf, waarbij de hulp niet essentieel was voor de uitvoering van de misdaad, maar wel een significante bijdrage heeft geleverd. Dit onderscheidt een medeplichtige van een mededader, waarbij de hulp noodzakelijk was voor de uitvoering van het misdrijf."	"medeplichtig (bijvoeglijk naamwoord; bijwoord: medeplichtig; zelfstandig naamwoord: medeplichtigheid) (juridisch)

Een persoon die opzettelijk behulpzaam is geweest bij het plegen van een misdaad of wanbedrijf, waarbij de hulp niet essentieel was voor de uitvoering van de misdaad, maar wel een significante bijdrage heeft geleverd. Dit onderscheidt een medeplichtige van een mededader, waarbij de hulp noodzakelijk was voor de uitvoering van het misdrijf."	0.7194229364395142	0.7474669218063354	0.7331768274307251	0.7133661508560181	0.6492190957069397	0.5150467157363892
mediacratie	substantief	1.0	274542	274543	samenleving die beheerst wordt door de media macht van de media	democratie waarin de media domineren macht van de media	mediacratie: een vorm van democratie waarin de media een overheersende rol spelen in het vormen van publieke opinies en het beïnvloeden van politieke besluitvorming, wat kan leiden tot een situatie waarin de macht van de media zodanig is dat zij een aanzienlijke invloed uitoefenen op de politieke en sociale structuren van een samenleving.	mediacratie: een vorm van democratie waarin de media een overheersende rol spelen in het vormen van publieke opinies en het beïnvloeden van politieke besluitvorming, wat kan leiden tot een situatie waarin de macht van de media zodanig is dat zij een aanzienlijke invloed uitoefenen op de politieke en sociale structuren van een samenleving.	0.6318063735961914	0.7394976615905762	0.6814233660697937	0.6937912106513977	0.6875540018081665	0.8499726057052612
meebrullen	werkwoord	1.0	96755	96756	samen met een ander of anderen zeer hard uitroepen of zeer luid meezingen	iets met een ander of anderen uitbrullen	"Korte definitie: samen met een ander of anderen uitbrullen
Lange definitie: zich samen met een ander of anderen op een luidruchtige en enthousiaste wijze uitdrukken of reageren op een gebeurtenis of situatie."	zich samen met een ander of anderen op een luidruchtige en enthousiaste wijze uitdrukken of reageren op een gebeurtenis of situatie.	0.7031296491622925	0.78043133020401	0.7397664785385132	0.652404248714447	0.7587487697601318	0.8338680267333984
meebrullen	werkwoord	2.0	96755	940960	samen met een ander of anderen zeer luid roepen, schreeuwen, zingen van een tekst, liedje, melodie e.d.	met een ander of anderen brullen	"Korte definitie: samen met een ander of anderen brullen
Lange definitie: samen met een ander of anderen luidkeel zingen of schreeuwen tijdens een gezamenlijke activiteit of evenement."	samen met een ander of anderen luidkeel zingen of schreeuwen tijdens een gezamenlijke activiteit of evenement.	0.7798113226890564	0.7615343332290649	0.7705644965171814	0.7754065990447998	0.7481276988983154	0.774337649345398
meehuilen met de wolven in het bos	verbinding	1.0	896550	896551	zich uit opportunisme scharen aan de zijde van een meerderheid of een machtige groep die foute dingen voorstaat	meegaan met de stroom	"Het uitdrukken ""meehuilen met de wolven in het bos"" is een figuurlijke uitdrukking die betekent dat iemand zich volledig overgeeft aan de omstandigheden of situaties waarin hij of zij zich bevindt, zonder weerstand te bieden of te proberen de situatie te beïnvloeden. Dit is vergelijkbaar met ""met de stroom mee"" gaan, waarbij iemand zich aanpast aan de natuurlijke loop van gebeurtenissen zonder tegen de stroom in te gaan. In de context van ""meehuilen met de wolven in het bos"" betekent dit dat iemand zich volledig overgeeft aan de onvermijdelijkheid van een bepaalde situatie of omstandigheid, zonder pogingen te ondernemen om deze te veranderen of te beïnvloeden."	"Het uitdrukken ""meehuilen met de wolven in het bos"" is een figuurlijke uitdrukking die betekent dat iemand zich volledig overgeeft aan de omstandigheden of situaties waarin hij of zij zich bevindt, zonder weerstand te bieden of te proberen de situatie te beïnvloeden. Dit is vergelijkbaar met ""met de stroom mee"" gaan, waarbij iemand zich aanpast aan de natuurlijke loop van gebeurtenissen zonder tegen de stroom in te gaan. In de context van ""meehuilen met de wolven in het bos"" betekent dit dat iemand zich volledig overgeeft aan de onvermijdelijkheid van een bepaalde situatie of omstandigheid, zonder pogingen te ondernemen om deze te veranderen of te beïnvloeden."	0.5959014892578125	0.6652509570121765	0.6286694407463074	0.5792087912559509	0.7604889869689941	0.8337146043777466
meelwormenpesto	substantief	1.0	191904	191905	pesto die gemaakt is met meelwormen als voornaamste ingrediënt	pesto van meelwormen	pesto van meelwormen: een culinaire bereiding waarbij gemalen meelwormen gemengd worden met olijfolie, knoflook, pijnboompitten, Parmezaanse kaas, en soms andere ingrediënten zoals basilicum, om een groene pasta te vormen die gebruikt kan worden als smaakmaker in gerechten zoals pasta, pizza, of als spread op brood. De meelwormen in deze pesto worden vaak gezien als een duurzame en eiwitrijke vervanger voor traditionele ingrediënten zoals pijnboompitten.	pesto van meelwormen: een culinaire bereiding waarbij gemalen meelwormen gemengd worden met olijfolie, knoflook, pijnboompitten, Parmezaanse kaas, en soms andere ingrediënten zoals basilicum, om een groene pasta te vormen die gebruikt kan worden als smaakmaker in gerechten zoals pasta, pizza, of als spread op brood. De meelwormen in deze pesto worden vaak gezien als een duurzame en eiwitrijke vervanger voor traditionele ingrediënten zoals pijnboompitten.	0.6560968160629272	0.7622991800308228	0.7052220106124878	0.6678386330604553	0.77588951587677	0.7888516187667847
meemoeder	substantief	1.0	278060	278061	lesbische vrouw die niet de biologische moeder is van een of meer kinderen, maar die binnen een vaste relatie als het ware mede moeder is samen met haar partner die de biologische moeder is van een of meerdere kinderen	lesbische moeder zonder biologische kinderen	Meemoeder: lesbische moeder zonder biologische kinderen, die een gezin vormt met een andere vrouw of een alleenstaande vrouw die de rol van moeder op zich neemt zonder dat er sprake is van een biologische relatie met de kinderen.	Meemoeder: lesbische moeder zonder biologische kinderen, die een gezin vormt met een andere vrouw of een alleenstaande vrouw die de rol van moeder op zich neemt zonder dat er sprake is van een biologische relatie met de kinderen.	0.7344691157341003	0.738383412361145	0.7364211082458496	0.8437685966491699	0.6056033372879028	0.6845158338546753
meetrainen	werkwoord	1.0	97231	97232	samen met een andere sporter of een groep andere sportlieden trainen samen met een hond tijdens een hondentraining aan de training meedoen	samen met een ander of anderen trainen met een hond aan de training meedoen	samen met een ander of anderen trainen met een hond aan de training meedoen, waarbij de nadruk ligt op het verbeteren van de vaardigheden en het gedrag van de hond door middel van gezamenlijke oefeningen en activiteiten die gericht zijn op het versterken van de band tussen de hond en de trainer(s).	samen met een ander of anderen trainen met een hond aan de training meedoen, waarbij de nadruk ligt op het verbeteren van de vaardigheden en het gedrag van de hond door middel van gezamenlijke oefeningen en activiteiten die gericht zijn op het versterken van de band tussen de hond en de trainer(s).	0.6477174758911133	0.7424488663673401	0.6918554902076721	0.6571105122566223	0.6799915432929993	0.42930352687835693
meetrainen	werkwoord	2.0	97231	942244	tegelijk met een ander onderdeel of andere onderdelen trainen of oefenen	tegelijk met iets anders trainen	Meetrainen: het gelijktijdig onderwijzen of trainen van een persoon, dier of systeem met een ander onderwerp of vaardigheid, met als doel beide aspecten tegelijkertijd te ontwikkelen of te verbeteren.	Meetrainen: het gelijktijdig onderwijzen of trainen van een persoon, dier of systeem met een ander onderwerp of vaardigheid, met als doel beide aspecten tegelijkertijd te ontwikkelen of te verbeteren.	0.6517404317855835	0.7298264503479004	0.6885767579078674	0.609652578830719	0.5320502519607544	0.686517596244812
meetrainen	werkwoord	1.1	97231	942292	samen met een hond tijdens een hondentraining aan de training meedoen	met een hond aan de training meedoen	Het meetrainen verwijst naar het proces waarbij een persoon samen met een hond deelneemt aan trainingen die gericht zijn op het verbeteren van de vaardigheden en het gedrag van de hond. Dit kan variëren van gehoorzaamheidstrainingen tot specifieke vaardigheden zoals zoek- en reddingswerkzaamheden, waarbij de hond wordt getraind om te assisteren bij het opsporen van personen of voorwerpen, of bij het verlenen van hulp in noodsituaties.	Het meetrainen verwijst naar het proces waarbij een persoon samen met een hond deelneemt aan trainingen die gericht zijn op het verbeteren van de vaardigheden en het gedrag van de hond. Dit kan variëren van gehoorzaamheidstrainingen tot specifieke vaardigheden zoals zoek- en reddingswerkzaamheden, waarbij de hond wordt getraind om te assisteren bij het opsporen van personen of voorwerpen, of bij het verlenen van hulp in noodsituaties.	0.6261526346206665	0.7478271126747131	0.6816022992134094	0.6005707383155823	0.7385749816894531	0.3558998107910156
meevallersbelasting	substantief	1.0	959422	959438	tijdelijke of eenmalige extra belasting om als excessief beschouwde winsten van bedrijven af te romen	extra belasting op megawinsten	Meevallersbelasting, ook wel bekend als excessieve winstbelasting, is een tijdelijke of eenmalige extra belasting die wordt opgelegd aan bedrijven die aanzienlijke winsten hebben behaald, vaak aangeduid als 'megawinsten'. Deze belasting is bedoeld om een deel van deze winsten terug te laten vloeien naar de samenleving, met als doel het aanpakken van ongelijkheid en het stimuleren van maatschappelijk verantwoord ondernemen.	Meevallersbelasting, ook wel bekend als excessieve winstbelasting, is een tijdelijke of eenmalige extra belasting die wordt opgelegd aan bedrijven die aanzienlijke winsten hebben behaald, vaak aangeduid als 'megawinsten'. Deze belasting is bedoeld om een deel van deze winsten terug te laten vloeien naar de samenleving, met als doel het aanpakken van ongelijkheid en het stimuleren van maatschappelijk verantwoord ondernemen.	0.6687448620796204	0.7888531684875488	0.7238504886627197	0.7533166408538818	0.6755836009979248	0.7741365432739258
meinummer	substantief	1.0	97394	97395	in de maand mei verschenen nummer van een tijdschrift	in mei verschenen tijdschriftnummer	meinummer: in de maand mei verschenen nummer van een tijdschrift	meinummer: in de maand mei verschenen nummer van een tijdschrift	0.8341348171234131	0.9020633697509766	0.8667702674865723	0.8967136144638062	0.8245323896408081	0.9505897760391235
meisjesachtig	adjectief	1.0	97413	97414	zoals men van een meisje verwacht	als (van) een meisje	meisjesachtig (bijvoeglijk naamwoord; bijwoord: meisjesachtig; zelfstandig naamwoord: meisjesachtigheid) (van) een meisje dat kenmerken vertoont die traditioneel als vrouwelijk en aantrekkelijk worden beschouwd, vaak gekenmerkt door zachtheid, elegantie en een subtiele vorm van verfijning in kleding en gedrag.	meisjesachtig (bijvoeglijk naamwoord; bijwoord: meisjesachtig; zelfstandig naamwoord: meisjesachtigheid) (van) een meisje dat kenmerken vertoont die traditioneel als vrouwelijk en aantrekkelijk worden beschouwd, vaak gekenmerkt door zachtheid, elegantie en een subtiele vorm van verfijning in kleding en gedrag.	0.5757219791412354	0.690322995185852	0.6278356909751892	0.4752921164035797	0.5912830233573914	0.3183400332927704
meisjesmeisje	substantief	1.0	541780	541784	meisje dat zich zeer meisjesachtig gedraagt en kleedt	zeer meisjesachtig meisje	meisjesmeisje (telbaar zelfstandig naamwoord): zeer meisjesachtig meisje dat zich kenmerkt door een voorkeur voor traditioneel meisjesachtige kleding, gedragingen en activiteiten die vaak geassocieerd worden met jongens, zoals het spelen met speelgoed dat traditioneel als jongensspeelgoed wordt beschouwd of het deelnemen aan sporten die typisch als jongensactiviteiten worden gezien.	meisjesmeisje (telbaar zelfstandig naamwoord): zeer meisjesachtig meisje dat zich kenmerkt door een voorkeur voor traditioneel meisjesachtige kleding, gedragingen en activiteiten die vaak geassocieerd worden met jongens, zoals het spelen met speelgoed dat traditioneel als jongensspeelgoed wordt beschouwd of het deelnemen aan sporten die typisch als jongensactiviteiten worden gezien.	0.639832615852356	0.768060564994812	0.6981072425842285	0.5923644304275513	0.7316247224807739	0.8467216491699219
meiwijn	substantief	1.0	97447	97448	lichte witte wijn op smaak gebracht met bloesem van lievevrouwenbedstro en honing of suiker soort meiwijn	lichte witte wijn met onzelievevrouwebedstro	Meiwijn is een lichte witte wijn die traditioneel gemaakt wordt met een blend van witte druivensoorten waarbij onzelievevrouwebedstro (Origanum vulgare) wordt toegevoegd tijdens het wijnmaakproces. Dit kruid staat bekend om zijn aromatische eigenschappen en wordt vaak gebruikt om de smaak van de wijn subtiel te verrijken. Meiwijn wordt vaak geserveerd als aperitief of als begeleider van lichte gerechten.	Meiwijn is een lichte witte wijn die traditioneel gemaakt wordt met een blend van witte druivensoorten waarbij onzelievevrouwebedstro (Origanum vulgare) wordt toegevoegd tijdens het wijnmaakproces. Dit kruid staat bekend om zijn aromatische eigenschappen en wordt vaak gebruikt om de smaak van de wijn subtiel te verrijken. Meiwijn wordt vaak geserveerd als aperitief of als begeleider van lichte gerechten.	0.6457843780517578	0.7280992269515991	0.6844758987426758	0.6310161352157593	0.7551179528236389	0.563420295715332
meizon	substantief	1.0	97454	97455	licht en warmte van de zon in mei	zon in mei	"Korte definitie: zon in mei
Lange definitie: licht en warmte van de zon in mei, die vaak gepaard gaat met langere dagen en de start van de meteorologische zomer."	licht en warmte van de zon in mei, die vaak gepaard gaat met langere dagen en de start van de meteorologische zomer.	0.7020994424819946	0.8749861717224121	0.7790665626525879	0.705730140209198	0.5451644659042358	0.8142026662826538
melkschaap	substantief	1.0	214744	214748	schaap van een ras dat gehouden wordt voor de melkproductie	schaap voor de melk	Melkschaap: schaap dat speciaal gefokt is voor de productie van melk, vaak gebruikt in melkveehouderijen waar het schaap wordt gemolken voor de productie van zuivelproducten zoals melk.	Melkschaap: schaap dat speciaal gefokt is voor de productie van melk, vaak gebruikt in melkveehouderijen waar het schaap wordt gemolken voor de productie van zuivelproducten zoals melk.	0.7269113063812256	0.778948962688446	0.7520309686660767	0.7766013741493225	0.6514390707015991	0.8826688528060913
mem	substantief	2.0	97692	97694	dertiende letter van het Hebreeuws alfabet, die wordt uitgesproken als de letter m Hebreeuwse letter m met een getalwaarde van veertig of, indien het de laatste letter van een woord betreft, met een getalwaarde van zeshonderd	Hebreeuwse letter m Hebreeuwse getal 40	"'Mem' is een van de 22 letters van het Hebreeuwse alfabet en vertegenwoordigt zowel de letter 'm' als het Hebreeuwse cijfer veertig (40). In de context van de Hebreeuwse taal staat de letter 'mem' voor verschillende klanken, afhankelijk van de positie binnen een woord, zoals de 'm'-klank aan het begin van een woord, de 'm'-klank in het midden, of de 'm'-klank aan het einde van een woord.

De Hebreeuwse letter 'mem' wordt ook gebruikt om het Hebreeuwse cijfer veertig (40) aan te duiden. Dit cijfer is belangrijk in de Hebreeuwse cultuur, bijvoorbeeld in de Bijbel, waar veertig een symbolische betekenis kan hebben, zoals de periode van veertig dagen die Jezus doorbracht in de woestijn voor zijn kruisiging, of de veertig dagen van vasten door Mozes voordat hij de berg Sinaï beklom om de Tien Geboden te ontvangen.

De letter 'mem' speelt dus een cruciale rol in zowel de Hebreeuwse taal als in de Hebreeuwse cultuur en geschiedenis."	"'Mem' is een van de 22 letters van het Hebreeuwse alfabet en vertegenwoordigt zowel de letter 'm' als het Hebreeuwse cijfer veertig (40). In de context van de Hebreeuwse taal staat de letter 'mem' voor verschillende klanken, afhankelijk van de positie binnen een woord, zoals de 'm'-klank aan het begin van een woord, de 'm'-klank in het midden, of de 'm'-klank aan het einde van een woord.

De Hebreeuwse letter 'mem' wordt ook gebruikt om het Hebreeuwse cijfer veertig (40) aan te duiden. Dit cijfer is belangrijk in de Hebreeuwse cultuur, bijvoorbeeld in de Bijbel, waar veertig een symbolische betekenis kan hebben, zoals de periode van veertig dagen die Jezus doorbracht in de woestijn voor zijn kruisiging, of de veertig dagen van vasten door Mozes voordat hij de berg Sinaï beklom om de Tien Geboden te ontvangen.

De letter 'mem' speelt dus een cruciale rol in zowel de Hebreeuwse taal als in de Hebreeuwse cultuur en geschiedenis."	0.6453744769096375	0.7104652523994446	0.6763574481010437	0.6890838742256165	0.7893842458724976	0.1531355381011963
mem	substantief	2.1	97692	97695	Hebreeuwse letter m met een getalwaarde van veertig of, indien het de laatste letter van een woord betreft, met een getalwaarde van zeshonderd	Hebreeuwse getal 40	Het Hebreeuwse getal 40, vaak aangeduid met de letter 'mem', is het veertigste getal in het Hebreeuwse alfabet en wordt gebruikt om het getal veertig aan te duiden. Dit getal speelt een belangrijke rol in de Joodse traditie, bijvoorbeeld als de periode van veertig dagen tussen Pesach (het Joodse Paasfeest) en Shavuot (het Wekenfeest), bekend als de periode van de Omertelling, waarbij elke dag van deze periode overeenkomt met een letter van het Hebreeuwse alfabet, inclusief de 'mem'.	Het Hebreeuwse getal 40, vaak aangeduid met de letter 'mem', is het veertigste getal in het Hebreeuwse alfabet en wordt gebruikt om het getal veertig aan te duiden. Dit getal speelt een belangrijke rol in de Joodse traditie, bijvoorbeeld als de periode van veertig dagen tussen Pesach (het Joodse Paasfeest) en Shavuot (het Wekenfeest), bekend als de periode van de Omertelling, waarbij elke dag van deze periode overeenkomt met een letter van het Hebreeuwse alfabet, inclusief de 'mem'.	0.6355632543563843	0.6938824653625488	0.6634436845779419	0.5681377053260803	0.7316909432411194	0.2931801676750183
